id,product_name_es,product_name,price
8480000293183.0,Bebida de Soja con chocolate,Bebida de Soja con chocolate,2.796666666666667
8480000511973.0,Feta,Feta,1.8
8480000188175.0,Salmón so natural,Salmón so natural,6.436097560975611
8480000511928.0,Queso fresco light,Queso fresco light,1.4500000000000002
5449000012913.0,Nestea Thé glacé saveur citron,Nestea Thé glacé saveur citron,2.6933333333333334
8480000829252.0,Galleta rellena de crema de chocolate,Galleta rellena de crema de chocolate,1.6125
8480000348043.0,Maíz palomitas,Maíz palomitas,1.0125
8480000202215.0,Yogur natural edulcorado,Yogur natural edulcorado,1.6400000000000003
8480000566522.0,Tiras de pechuga de pollo al horno,Tiras de pechuga de pollo al horno,1.89
8480000293190.0,Soja sabor vainilla,Soja sabor vainilla,2.7533333333333334
8410500001360.0,Yogur natural,Yogur natural,1.5508771929824563
8480000050311.0,Quinoa blanca y roja,Quinoa blanca y roja,1.35
8480000182142.0,Sardinillas en aceite de oliva,Sardinillas en aceite de oliva,1.25
8410109000085.0,Chocolate puro con almendras mediterráneas enteras,Chocolate puro con almendras mediterráneas enteras,3.1079999999999997
8480000209931.0,Yogur líquido natural 0%,Yogur líquido natural 0%,2.846
8480000095237.0,Barritas frutos secos,Barritas frutos secos,1.8399999999999999
8480000566195.0,Jamón pavo finas lonchas,Jamón pavo finas lonchas,1.9350000000000003
5060337501316.0,MONSTER ENERGY,MONSTER ENERGY,2.9425000000000003
8480000399007.0,Gazpacho fresco,Gazpacho fresco,1.725
8480000093486.0,Barritas Muesli Frutos Secos,Barritas de cereales muesli con avellanas y almendras,0.97
8480000140005.0,Tortitas de avena arroz,Tortitas de avena arroz,1.415
3173286794806.0,Cacao soluble,Cacao soluble,3.35952380952381
8480000681874.0,Gelatina fresa 0%,Gelatina fresa 0%,0.9966666666666666
8480000170859.0,Cargando…,Cargando…,3.69
8480000125309.0,Choco fundir 0% azúcares añadidos 70% cacao,Choco fundir 0% azúcares añadidos 70% cacao,0.0
8411327022019.0,Cerveza mahou,Cerveza mahou,3.8088888888888883
8480000561152.0,Maxi york finas lonchas,Maxi york finas lonchas,1.99
8480000260192.0,Alubia blanca,Alubia blanca,0.91
8480000828392.0,Tostadas sin gluten,Tostadas sin gluten,1.6333333333333335
8718781824402.0,Cebolla frita,,1.418
8480000203991.0,Bifidus 0% desnatado Nueces Cereales,Bifidus 0% desnatado Nueces Cereales,0.95
5449000205520.0,Sprite,Sprite lata,1.7933333333333337
8480000140159.0,Tortitas de maiz chocolate negro,Tortitas de maiz chocolate negro,1.4775
8480000674166.0,Crema al cacao 1 sabor,Crema al cacao 1 sabor,2.6666666666666665
8480000500212.0,Queso de cabra,Queso de cabra,2.350952380952381
8480000331380.0,Algas con arroz,Algas con arroz,1.5
5449000033819.0,Aquarius naranja,Aquarius naranja,1.9133333333333333
8480000167125.0,Maíz dulce,Maíz dulce,1.2816666666666665
8410109000023.0,Chocolate puro,Chocolate puro,3.1079999999999997
8480000349644.0,Sésamo,Sésamo,1.307142857142857
8480000293329.0,bebida de soja light,bebida de soja light,3.414444444444445
8480000207425.0,Mantequilla Light con sal,Mantequilla Light con sal,1.15
8480000063441.0,Hélices con vegetales,Hélices con vegetales,0.95
8480000293480.0,Salvado de avena,Salvado de avena,1.15
8480000198600.0,Sirope de agave,Sirope de agave,2.5
8480000103765.0,Crema soja,Crema soja,1.0
